,ID,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Day,Month,Year
82,82,4886,94,,4792.0,49.264585407660405,63388.0,313.0,1.9238641015145312,639.1288456448584,6.406058125255831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
83,83,331,8,127.0,323.0,54.58281251545964,10781.0,40.0,2.416918429003021,1777.8166215382792,12.084592145015106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
84,84,6975,274,,6701.0,62.422475312917825,65112.0,2033.0,3.92831541218638,582.7171630931477,29.14695340501792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
85,85,2069,99,865.0,1970.0,56.566622029432146,22859.0,457.0,4.784920251329145,624.9668501550458,22.087965200579987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
86,86,1584,53,,1531.0,39.530091034006354,31121.0,369.0,3.345959595959596,776.6514918366867,23.29545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
87,87,24292,589,,23703.0,192.985150264584,129792.0,2243.0,2.4246665568911574,1031.1184185386498,9.233492507821506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
88,88,2665,63,135.0,2602.0,251.56674636880157,20661.0,331.0,2.363977485928705,1950.3266591841686,12.420262664165106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08,31,020
89,89,3391,82,,3309.0,67.2820797722211,31425.0,496.0,2.4181657328221764,623.514997594234,14.626953700973164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08,31,020
90,90,868,6,207.0,862.0,117.95209079593201,9002.0,44.0,0.6912442396313364,1223.2773287384562,5.0691244239631335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,31,020
91,91,5610,109,1671.0,5501.0,85.45408488043054,76195.0,579.0,1.9429590017825311,1160.6370761968635,10.320855614973262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,08,31,020
92,92,14275,305,2269.0,13970.0,62.106907327923295,133226.0,1176.0,2.136602451838879,579.6325629190827,8.238178633975481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,08,31,020
93,93,2363,13,218.0,2350.0,82.45280161569806,45787.0,201.0,0.5501481168006771,1597.6582427329529,8.506136267456624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08,31,020
94,94,748,28,15.0,720.0,122.50426226393772,10366.0,33.0,3.7433155080213902,1697.699442016014,4.411764705882354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,08,31,020
95,95,5747,149,,5598.0,72.68031915095425,41401.0,1238.0,2.592657038454846,523.5841122618161,21.541673916826173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08,31,020
96,96,10635,513,,10122.0,140.8720663077597,93802.0,527.0,4.823695345557122,1242.5088447391138,4.955336154207805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08,31,020
97,97,611,8,85.0,603.0,46.18298742704071,16655.0,164.0,1.3093289689034369,1258.8832333835726,26.84124386252045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,31,020
98,98,3428,154,,3274.0,66.24703767713304,40197.0,993.0,4.492415402567095,776.8180202764635,28.96732788798133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08,31,020
99,99,275,1,138.0,274.0,55.30528517416137,5964.0,41.0,0.3636363636363637,1199.4208028316307,14.909090909090908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,08,31,020
100,100,3953,114,,3839.0,84.30554137,33117.0,493.0,2.8838856560000004,706.2855081,12.4715406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
101,101,285,9,98.0,276.0,47.67887525,8348.0,32.0,3.157894737,1396.572809,11.22807018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
102,102,3809,131,249.0,3678.0,52.33065113,44096.0,580.0,3.439222893,605.8210534,15.22709373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
103,103,1498,32,427.0,1466.0,57.85957427,21131.0,130.0,2.136181575,816.1753431,8.67823765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
104,104,25356,767,,24589.0,64.66945279,202208.0,5163.0,3.028868907,515.7233282,20.36204449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
105,105,7950,327,,7623.0,140.290495,38742.0,1493.0,4.11320755,683.6646982999998,18.7798742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
106,106,13989,671,,13318.0,392.3667295,45841.0,1779.0,4.79662592,1285.759043,12.71713489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
107,107,1926,43,277.0,1883.0,197.7891974,12304.0,204.0,2.232606438,1263.550511,10.59190031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
108,108,21628,571,,21057.0,101.8622019,203180.0,3060.0,2.640096172,956.9244585,14.14832624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
109,109,14578,525,,14053.0,143.77586509999998,61795.0,2769.0,3.6013170530000003,609.4546291,18.99437509,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
110,110,511,9,315.0,502.0,36.09302536,19420.0,44.0,1.761252446,1371.676228,8.610567515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
111,111,1464,33,,1431.0,90.90361547,15114.0,135.0,2.254098361,938.468063,9.221311475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
112,112,23248,868,,22380.0,198.0972,110616.0,4283.0,3.733654508,942.5636562,18.42309016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
113,113,8527,387,,8140.0,130.3026867,46017.0,,4.538524686000001,703.19441,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
114,114,1899,49,741.0,1850.0,72.46119663,18885.0,163.0,2.580305424,720.6054230000002,8.583464982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
115,115,1441,69,,1372.0,59.09399595,14147.0,327.0,4.78834143,580.1545876,22.6925746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
116,116,2048,106,629.0,1942.0,59.82526233,26683.0,673.0,5.17578125,779.4518919,32.86132813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
117,117,21518,1013,,20505.0,468.06079960000005,118422.0,1977.0,4.7076865880000005,2575.922298,9.187656845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
118,118,735,20,292.0,715.0,62.60615363,12342.0,124.0,2.721088435,1051.27231,16.870748300000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
119,119,9472,302,607.0,9170.0,159.371801,53733.0,2122.0,3.18834459,904.0883612,22.4028716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
120,120,28164,844,,27320.0,410.3283151,126551.0,2340.0,2.996733419,1843.752968,8.308478909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
121,121,27001,1768,452.0,25233.0,338.8994885,86226.0,3910.0,6.547905632999999,1082.254261,14.48094515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
122,122,1695,79,909.0,1616.0,34.26702728,39241.0,405.0,4.660766962,793.3170604,23.89380531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
123,123,3087,111,,2976.0,106.6245373,37878.0,596.0,3.595724004,1308.300687,19.30677033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
124,124,4746,149,,4597.0,80.99728029,47978.0,1041.0,3.1394858830000003,818.8132141,21.93426043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
125,125,399,7,197.0,392.0,46.07459465,9234.0,50.0,1.754385965,1066.297762,12.53132832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
126,126,897,20,,877.0,58.80918289,11357.0,,2.229654404,744.5885062000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
127,127,3134,126,,3008.0,103.8884581,26661.0,,4.020421187,883.7811686000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
128,128,922,25,249.0,897.0,69.41997428,11610.0,152.0,2.7114967460000003,874.1495677000001,16.48590022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
129,129,68824,2805,,66019.0,774.8539493,139774.0,8185.0,4.075613158,1573.643437,11.89265373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
130,130,1345,31,304.0,1314.0,80.65807393,31970.0,181.0,2.304832714,1917.203438,13.45724907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
131,131,203020,10842,23887.0,192178.0,1204.0786369999996,499143.0,46201.0,5.340360556,2960.336041,22.75687124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
132,132,5113,112,,5001.0,51.55338215,65039.0,418.0,2.190494817,655.7755568,8.175239585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
133,133,341,8,138.0,333.0,56.23184008,10916.0,42.0,2.346041056,1800.078494,12.31671554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
134,134,7285,324,,6961.0,65.19680755,67874.0,2156.0,4.447494852,607.4355684,29.59505834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
135,135,2184,108,1060.0,2076.0,59.71073104,28269.0,488.0,4.945054945,772.8766737999998,22.34432234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
136,136,1633,55,,1578.0,40.75292845,32363.0,381.0,3.368034293,807.6466769,23.3312921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
137,137,25465,691,,24774.0,202.3039211,133631.0,2317.0,2.713528372,1061.616936,9.098763007999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
138,138,3251,80,135.0,3171.0,306.88311160000006,22900.0,331.0,2.460781298,2161.6804850000008,10.18148262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08,31,020
139,139,3553,97,,3456.0,70.49638143,33872.0,675.0,2.73008725,672.0668257,18.99802983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08,31,020
140,140,988,6,261.0,982.0,134.2588315,9296.0,45.0,0.607287449,1263.228843,4.55465587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,31,020
141,141,5827,124,1969.0,5703.0,88.75952809,78831.0,633.0,2.1280247130000003,1200.789833,10.86322293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,08,31,020
142,142,15006,342,2580.0,14664.0,65.28730307,146467.0,1409.0,2.279088365,637.2407982999998,9.389577502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,08,31,020
143,143,2417,18,218.0,2399.0,84.33703829999997,46476.0,213.0,0.744724866,1621.699707,8.812577576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08,31,020
144,144,752,29,15.0,723.0,123.1593653,10585.0,64.0,3.856382979,1733.566332,8.510638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,08,31,020
145,145,6182,154,721.0,6028.0,78.18161354,42763.0,1282.0,2.491103203,540.8088547,20.73762536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08,31,020
146,146,10799,530,,10269.0,143.04442350000005,93929.0,387.0,4.907861839,1244.191097,3.583665154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08,31,020
147,147,640,9,147.0,631.0,48.37497865,17038.0,164.0,1.40625,1287.832635,25.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,31,020
148,148,3555,170,,3385.0,68.70134742,41552.0,1049.0,4.781997187,803.0037659,29.50773558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08,31,020
149,149,282,1,140.0,281.0,56.71305607,5964.0,43.0,0.354609929,1199.420803,15.24822695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,08,31,020
150,150,4075,118,,3957.0,86.90743260088672,34077.0,525.0,2.895705521472393,726.7594063166669,12.883435582822086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
151,151,293,9,106.0,284.0,49.01722963986556,8664.0,34.0,3.0716723549488054,1449.4378075078337,11.604095563139932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
152,152,3964,142,385.0,3822.0,54.46014730343274,45310.0,590.0,3.5822401614530777,622.4998169320228,14.883955600403633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
153,153,1569,33,489.0,1536.0,60.601917245358976,21834.0,130.0,2.103250478011472,843.3284009784372,8.2855321861058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
154,154,26686,860,,25826.0,68.06156401321954,216486.0,5163.0,3.2264108521322044,552.13878988855,19.347223263134232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
155,155,7956,328,,7628.0,140.39637447009457,39580.0,1556.0,4.122674710910005,698.4525517252819,19.55756661639015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
156,156,14755,868,,13887.0,413.85167589593766,50143.0,1908.0,5.882751609623856,1406.4225404574722,12.931209759403592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
157,157,2014,46,354.0,1968.0,206.82629466688027,13102.0,208.0,2.284011916583913,1345.5005524952658,10.327706057596822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
158,158,22511,596,,21915.0,106.020900119373,213509.0,3344.0,2.647594509350984,1005.5713368391993,14.854959797432365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
159,159,14987,552,,14435.0,147.8096371252204,64090.0,2922.0,3.683192099819844,632.0891201278025,19.496897311002872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
160,160,524,9,333.0,515.0,37.011243224611626,19803.0,45.0,1.717557251908397,1398.7283388873745,8.587786259541986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
161,161,1473,39,,1434.0,91.46244916941791,15398.0,141.0,2.6476578411405294,956.1023708830256,9.572301425661914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
162,162,24593,949,,23644.0,209.5580024392337,116929.0,4283.0,3.8588216159069653,996.3569986263228,17.415524742812995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
163,163,8960,436,,8524.0,136.9194409408077,48396.0,,4.866071428571429,739.5483553316217,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
164,164,1995,53,908.0,1942.0,76.12432189255367,19869.0,171.0,2.656641604010025,758.1524569840344,8.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
165,165,1504,71,,1433.0,61.67756412990345,14668.0,342.0,4.720744680851063,601.5202863413722,22.739361702127663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
166,166,2210,115,653.0,2095.0,64.55753405409921,27697.0,687.0,5.203619909502263,809.0724075549257,31.08597285067873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
