Province_State,Date,Incident_Rate,People_Tested,People_Hospitalized,Confirmed
Delaware,466,328.6217194309915,16553.0,269.0,3200
Florida,466,133.32795795297102,288627.0,4469.0,28309
Georgia,466,209.22356989220157,94072.0,3959.0,21214
Hawaii,466,41.81422898658413,25342.0,56.0,592
Idaho,466,109.65559078967549,17730.0,158.0,1766
Illinois,466,299.1482450955222,164346.0,4665.0,35107
Indiana,466,190.06741143100064,69470.0,6250.044184664157,12438
Iowa,466,143.01451551543414,28244.0,272.0,3748
Kansas,466,95.59202259760971,20203.0,432.0,2331
Kentucky,466,98.6766289749987,33328.0,1076.0,3378
Louisiana,466,549.4134992406356,142834.0,1747.0,25258
Maine,466,77.25684536535589,17691.0,144.0,907
Maryland,466,248.597799047168,76529.0,3325.0,14775
Massachusetts,466,625.6618081136727,180462.0,3977.0,42944
Michigan,466,426.31976693615707,118225.0,3305.0,33966
Minnesota,466,55.02940899385135,49344.0,660.0,2722
Mississippi,466,169.03805808636758,53835.0,910.0,4894
Missouri,466,107.12598575703957,58156.0,1001.0,6277
Montana,466,50.69360163605227,11583.0,59.0,439
Nebraska,466,118.86404523258804,16679.0,6250.044184664157,1813
Nevada,466,135.28040767766865,33888.0,6250.044184664157,4081
New Hampshire,466,119.56498823926249,15041.0,206.0,1588
New Jersey,466,1079.84629916721,191659.0,7210.0,95914
New Mexico,466,132.53111032885107,40877.0,306.0,2210
New York,466,1561.5420770682683,669982.0,57103.0,263292
North Carolina,466,75.57062374752655,90336.0,434.0,7495
North Dakota,466,111.96897189727218,15589.0,62.0,679
Ohio,466,126.33951024981519,97998.0,2882.0,14117
Oklahoma,466,79.12218663759141,45913.0,588.0,2894
Oregon,466,51.384127171097916,41185.0,488.0,2059
Pennsylvania,466,286.649522140899,171317.0,2764.0,36082
Rhode Island,466,551.3701184015647,41722.0,576.0,5841
South Carolina,466,94.4647542894558,43111.0,837.0,4761
South Dakota,466,252.48270126594662,13446.0,111.0,1858
Tennessee,466,112.6287885215514,114980.0,775.0,7394
Texas,466,92.76226768046602,216783.0,1678.0,21321
Utah,466,120.20732186461271,76460.0,288.0,3445
Vermont,466,134.78744364066944,13462.0,37.0,823
Virginia,466,129.83054748628786,58354.0,1581.0,10266
Washington,466,159.6285163210919,145031.0,543.0,12596
West Virginia,466,70.97516398361903,25836.0,103.0,939
Wisconsin,466,93.63095027587794,54347.0,1302.0,4845
Wyoming,466,89.89622717400049,7623.0,52.0,447
Alabama,469,124.37893176156356,52641.0,768.0,5832
Alaska,469,56.378178800801,12161.0,42.0,337
Arizona,469,79.29968976675424,58697.0,699.0,5772
Arkansas,469,100.3852026263148,31590.0,291.0,2599
California,469,100.89873094232848,482097.0,4929.0,39561
Colorado,469,199.0183900545157,50645.0,2123.0,11278
Connecticut,469,647.9141791390148,71497.0,1947.0,23100
Delaware,469,339.71270246178744,16912.0,290.0,3308
Florida,469,139.63429642126832,296708.0,4693.0,29648
Georgia,469,215.82159799901245,101062.0,4069.0,21883
Hawaii,469,42.096757560817814,26128.0,63.0,596
Idaho,469,114.00207513581208,18092.0,162.0,1836
Illinois,469,314.7417531857835,173316.0,4877.0,36937
Indiana,469,199.25140518160626,72040.0,6250.044184664157,13039
Iowa,469,149.73024516610556,29262.0,282.0,3924
Kansas,469,111.58553989193304,21318.0,442.0,2721
Kentucky,469,101.62699591593264,36075.0,1105.0,3479
Louisiana,469,559.8762394866861,143315.0,1727.0,25739
Maine,469,79.81219857479434,17721.0,150.0,937
Maryland,469,264.78399753673654,80100.0,3477.0,15737
Massachusetts,469,670.5205242831493,195076.0,4493.0,46023
Michigan,469,443.0130864328624,128321.0,3611.0,35296
Minnesota,469,59.477046752355115,51548.0,712.0,2942
Mississippi,469,177.9838809397328,55389.0,946.0,5153
Missouri,469,111.03419839657472,59450.0,884.0,6506
Montana,469,51.04002715976107,11875.0,59.0,442
Nebraska,469,144.367693106541,17360.0,6250.044184664157,2202
Nevada,469,139.49031009743442,34749.0,6250.044184664157,4208
New Hampshire,469,125.73899896698259,16012.0,213.0,1670
New Jersey,469,1126.1299296682464,200148.0,7240.0,100025
New Mexico,469,142.66584229517497,41232.0,331.0,2379
New York,469,1562.5384577746606,695920.0,57103.0,263460
North Carolina,469,78.84753538434394,96185.0,486.0,7820
North Dakota,469,116.91605460260084,16330.0,65.0,709
Ohio,469,131.50334799254688,102325.0,2960.0,14694
Oklahoma,469,82.48501627008059,46036.0,622.0,3017
Oregon,469,53.08112602861839,43976.0,512.0,2127
Pennsylvania,469,304.89778865488506,178708.0,2750.0,38379
Rhode Island,469,590.5446774045863,44419.0,576.0,6256
South Carolina,469,97.56000773813362,44463.0,837.0,4917
South Dakota,469,265.79987280742284,14065.0,119.0,1956
Tennessee,469,125.9114911981531,123100.0,793.0,8266
Texas,469,98.54440987582926,225078.0,1649.0,22650
Utah,469,126.03449828011064,80627.0,301.0,3612
Vermont,469,135.11499514404898,13852.0,44.0,825
Virginia,469,139.08789803761874,64518.0,1753.0,10998
Washington,469,168.92726484465064,147953.0,544.0,12753
West Virginia,469,74.14977195732722,27905.0,108.0,981
Wisconsin,469,97.6312818975718,56508.0,1318.0,5052
Wyoming,469,91.1028879414367,7567.0,52.0,453
Alabama,472,128.51636536268552,52889.0,769.0,6026
Alaska,472,56.71276739902535,12281.0,36.0,339
Arizona,472,83.05035076923583,60714.0,984.0,6045
Arkansas,472,108.53498244707373,35578.0,291.0,2810
California,472,105.47425540608162,494173.0,4880.0,41355
Colorado,472,216.27676791169918,56789.0,2366.0,12256
Connecticut,472,671.3625018126171,74038.0,1877.0,23936
Delaware,472,353.4737369629603,17379.0,277.0,3442
Florida,472,143.8024140795529,319038.0,5009.0,30533
Georgia,472,221.81801218278056,107520.0,4322.0,22491
Hawaii,472,42.4499182786099,28040.0,67.0,601
Idaho,472,116.11322467536421,19361.0,168.0,1870
Illinois,472,337.927510297041,189632.0,4828.0,39658
Indiana,472,209.0619276240168,75553.0,6250.044184664157,13681
Iowa,472,169.61033123428626,31973.0,278.0,4445
Kansas,472,121.34568634334065,23588.0,457.0,2959
Kentucky,472,110.39046207712259,44962.0,1143.0,3779
Louisiana,472,568.5988150348488,143716.0,1697.0,26140
Maine,472,82.19719490360356,17749.0,152.0,965
Maryland,472,279.5736737034005,84716.0,3618.0,16616
Massachusetts,472,742.5800274251534,215213.0,4752.0,50969
Michigan,472,459.89467645020704,136296.0,3022.0,36641
Minnesota,472,64.38966482197522,53787.0,756.0,3185
Mississippi,472,187.6895806377853,55670.0,970.0,5434
Missouri,472,115.84693186534723,67017.0,877.0,6788
Montana,472,51.27097750890025,12127.0,59.0,444
Nebraska,472,158.9224741554293,19973.0,6250.044184664157,2424
Nevada,472,145.7885893081075,36192.0,6250.044184664157,4398
New Hampshire,472,129.5036396546168,17727.0,224.0,1720
New Jersey,472,1150.5720998987865,205962.0,6847.0,102196
New Mexico,472,151.18141590001517,51510.0,412.0,2521
New York,472,1610.7561669590075,730656.0,57103.0,271590
North Carolina,472,83.58645375143365,100584.0,477.0,8290
North Dakota,472,123.34726211952812,17449.0,67.0,748
Ohio,472,135.75434093500365,107109.0,3053.0,15169
Oklahoma,472,85.32838441462431,53012.0,637.0,3121
Oregon,472,54.32891930620697,45492.0,520.0,2177
Pennsylvania,472,319.4280801020251,186143.0,2746.0,40208
Rhode Island,472,632.3623391837153,47257.0,576.0,6699
South Carolina,472,100.59573708202915,46996.0,944.0,5070
South Dakota,472,277.2145912715453,14824.0,124.0,2040
Tennessee,472,132.9488864236003,131328.0,808.0,8728
Texas,472,102.86035047613049,242547.0,1674.0,23642
Utah,472,131.96635451145582,84697.0,315.0,3782
Vermont,472,135.4425466474285,14310.0,32.0,827
Virginia,472,146.6253036777734,69440.0,1837.0,11594
Washington,472,171.89438688065795,160324.0,455.0,12977
West Virginia,472,76.34176317726859,29811.0,97.0,1010
Wisconsin,472,103.50616505213672,59929.0,1353.0,5356
Wyoming,472,95.12509049955757,8045.0,54.0,473
Alabama,475,128.51636536268552,71344.0,839.0,6026
Alaska,475,56.71276739902535,15732.0,32.0,339
Arizona,475,86.36137385201265,62508.0,1022.0,6286
Arkansas,475,112.43606188734225,38053.0,291.0,2911
California,475,108.05787094776608,506035.0,4847.0,42368
Colorado,475,228.84114933737888,56789.0,2366.0,12968
Connecticut,475,689.5097084750821,77602.0,1810.0,24583
Delaware,475,367.234771464133,17698.0,300.0,3576
Florida,475,145.24359374445137,333099.0,5045.0,30839
Georgia,475,229.02751673596242,119014.0,4326.0,23222
Hawaii,475,42.73244685284358,28040.0,67.0,605
Idaho,475,117.16879944514022,19361.0,168.0,1887
Illinois,475,355.98359971958945,201617.0,4699.0,41777
Indiana,475,220.03382032440743,79774.0,1515.0,14399
Iowa,475,194.2982692114703,34350.0,293.0,5092
Kansas,475,128.56327363513785,25199.0,474.0,3135
Kentucky,475,114.36323340352871,44962.0,1143.0,3915
Louisiana,475,576.6905808800274,139002.0,1700.0,26512
Maine,475,82.19719490360356,17774.0,156.0,965
Maryland,475,298.9230793821987,89123.0,3760.0,17766
Massachusetts,475,777.2402696359959,226845.0,4965.0,53348
Michigan,475,465.32941881266817,144044.0,2889.0,37074
Minnesota,475,69.66618052638198,59699.0,797.0,3446
Mississippi,475,197.49889990556804,58957.0,996.0,5718
Missouri,475,118.35569718417544,67218.0,850.0,6935
Montana,475,51.38645268346984,12497.0,61.0,445
Nebraska,475,178.26328681048363,19973.0,6250.044184664157,2719
Nevada,475,150.46257545918596,37208.0,6250.044184664157,4539
New Hampshire,475,135.30118631357348,17727.0,224.0,1797
New Jersey,475,1187.747616297332,213686.0,6722.0,105498
New Mexico,475,159.51708302024608,51510.0,412.0,2660
New York,475,1673.3442954980496,777568.0,57103.0,282143
North Carolina,475,88.40603455881426,105265.0,456.0,8768
North Dakota,475,132.416913745964,19350.0,70.0,803
Ohio,475,139.4952147243656,111379.0,3115.0,15587
Oklahoma,475,87.3242101314675,53084.0,637.0,3194
Oregon,475,56.225565088141614,47377.0,536.0,2253
Pennsylvania,475,326.9355297562335,192935.0,2748.0,41153
Rhode Island,475,672.9528461025088,50891.0,576.0,7129
South Carolina,475,104.22670747374741,49014.0,944.0,5253
South Dakota,475,291.7547683627488,15596.0,128.0,2147
Tennessee,475,139.9710491918496,141406.0,821.0,9189
Texas,475,105.08358197487436,262816.0,1597.0,24153
Utah,475,137.75863765500463,90206.0,329.0,3948
Vermont,475,138.06295867446457,14682.0,37.0,843
Virginia,475,156.3885203794502,72178.0,1942.0,12366
Washington,475,176.42454641777638,160324.0,455.0,13319
West Virginia,475,76.34176317726859,32966.0,97.0,1010
Wisconsin,475,109.9028305921399,62825.0,1376.0,5687
Wyoming,475,98.7450728018663,8146.0,54.0,491
Alabama,478,136.94052140620704,73551.0,845.0,6421
Alaska,478,56.88006169813751,16177.0,14.0,340
Arizona,478,89.76856772972491,64811.0,1037.0,6534
Arkansas,478,115.91227128956169,39469.0,291.0,3001
California,478,111.0929178328643,526084.0,4928.0,43558
Colorado,478,237.18799261595538,59791.0,2410.0,13441
Connecticut,478,708.7507962192102,79811.0,1766.0,25269
Delaware,478,414.2687550576936,19249.0,317.0,4034
Florida,478,148.50744180907418,344613.0,5155.0,31532
Georgia,478,231.63122289470382,123223.0,4359.0,23486
Hawaii,478,42.803078996402,28483.0,68.0,606
Idaho,478,117.7897257803026,19565.0,169.0,1897
Illinois,478,374.09933644084396,214952.0,4595.0,43903
Indiana,478,229.4011883262729,81708.0,1446.0,15012
Iowa,478,208.95077026748064,36090.0,286.0,5476
Kansas,478,134.38655429101968,26227.0,485.0,3277
Kentucky,478,119.32919756153632,46558.0,1266.0,4085
Louisiana,478,582.3678682068862,143036.0,1701.0,26773
Maine,478,86.45611691933432,17799.0,159.0,1015
Maryland,478,312.63591905891224,96665.0,3962.0,18581
Massachusetts,478,800.4053747706073,236100.0,5104.0,54938
Michigan,478,474.1655819146836,193879.0,2757.0,37778
Minnesota,478,72.81996002786647,58987.0,829.0,3602
Mississippi,478,204.16509222487102,60788.0,1001.0,5911
Missouri,478,121.51298687113615,69748.0,679.0,7120
Montana,478,51.73287820717863,12862.0,61.0,448
Nebraska,478,198.52196854069308,21228.0,6250.044184664157,3028
Nevada,478,156.92659885961368,38186.0,6250.044184664157,4734
New Hampshire,478,140.34580483500332,18751.0,238.0,1864
New Jersey,478,1227.6026520486505,223144.0,6573.0,109038
New Mexico,478,163.4750256816507,53735.0,412.0,2726
New York,478,1708.3480986476209,805350.0,57103.0,288045
North Carolina,478,90.71499691214096,107894.0,451.0,8997
North Dakota,478,142.9706901839985,20717.0,71.0,867
Ohio,478,142.94075637246215,115783.0,3178.0,15972
Oklahoma,478,88.96461483024271,53144.0,653.0,3254
Oregon,478,57.67300529014439,48964.0,546.0,2311
Pennsylvania,478,338.55817403571183,198593.0,2736.0,42616
Rhode Island,478,702.2157696951276,53403.0,691.0,7439
South Carolina,478,109.08784269763242,50761.0,944.0,5498
South Dakota,478,300.58758622189123,16274.0,135.0,2212
Tennessee,478,147.25216373246383,148221.0,828.0,9667
Texas,478,108.62508968520216,276021.0,1542.0,24967
Utah,478,143.86496024609528,95702.0,345.0,4123
Vermont,478,139.37316468798264,14797.0,34.0,851
Virginia,478,164.02709924967402,76118.0,2014.0,12970
Washington,478,179.10025468239013,170594.0,508.0,13521
West Virginia,478,79.74312886338453,39063.0,100.0,1055
Wisconsin,478,114.25101713745931,65146.0,1397.0,5912
Wyoming,478,100.95728420883276,8159.0,54.0,502
Alabama,481,139.45710473060086,73997.0,872.0,6539
Alaska,481,57.71653319369836,16256.0,10.0,345
Arizona,481,92.39265656296296,66543.0,1051.0,6725
Arkansas,481,118.53874061568304,40457.0,109.0,3069
California,481,114.68396490363598,553409.0,4878.0,44966
Colorado,481,244.9172047851235,63274.0,2438.0,13879
Connecticut,481,729.1699097435915,79811.0,1758.0,25997
Delaware,481,427.41362383493316,19616.0,325.0,4162
Florida,481,151.36154271406912,356463.0,5211.0,32138
Georgia,481,239.67904193081384,127169.0,4681.0,24302
Hawaii,481,42.87371113996042,29010.0,68.0,607
Idaho,481,117.7897257803026,19895.0,169.0,1897
Illinois,481,390.97100093194643,227628.0,4672.0,45883
Indiana,481,243.90303536341872,84476.0,1493.0,15961
Iowa,481,223.90853176215785,38150.0,300.0,5868
Kansas,481,142.42432195688474,27167.0,496.0,3473
Kentucky,481,121.40321788635129,48474.0,1274.0,4156
Louisiana,481,588.7847255303477,146989.0,1683.0,27068
Maine,481,87.13754444185123,17807.0,161.0,1023
Maryland,481,327.87988561977414,104976.0,4101.0,19487
Massachusetts,481,822.6089095034042,244887.0,5237.0,56462
Michigan,481,479.5877729091021,157760.0,2667.0,38210
Minnesota,481,77.04521589844506,61268.0,861.0,3811
Mississippi,481,210.48588597840703,63462.0,1060.0,6094
Missouri,481,124.67027655809687,71106.0,679.0,7305
Montana,481,51.848353381748225,13033.0,61.0,449
Nebraska,481,220.15745388363518,22363.0,6250.044184664157,3358
Nevada,481,155.7995383692827,38813.0,6250.044184664157,4700
New Hampshire,481,145.91747305270198,19724.0,242.0,1938
New Jersey,481,1251.8083941010045,227775.0,6407.0,111188
New Mexico,481,169.4119396737576,56615.0,412.0,2825
New York,481,1731.7808377604565,826095.0,57103.0,291996
North Carolina,481,95.06068588281259,109920.0,473.0,9321
North Dakota,481,155.3383969473202,22434.0,77.0,942
Ohio,481,146.0999153381195,119391.0,3232.0,16325
Oklahoma,481,89.70279694469156,53171.0,656.0,3281
Oregon,481,58.74610750887057,51198.0,554.0,2354
Pennsylvania,481,346.0417905164148,203422.0,2800.0,43558
Rhode Island,481,727.6084356513029,55885.0,718.0,7708
South Carolina,481,111.36960004761929,50761.0,944.0,5613
South Dakota,481,304.9360503986998,16375.0,150.0,2244
Tennessee,481,151.07551048914618,154402.0,837.0,9918
Texas,481,110.16525397200321,290517.0,1563.0,25321
Utah,481,147.80789997634238,100195.0,349.0,4236
Vermont,481,140.02826769474166,15073.0,33.0,855
Virginia,481,171.2103985845865,80679.0,3298.0,13538
Washington,481,181.285857967842,175477.0,536.0,13686
West Virginia,481,80.3478160964718,43039.0,100.0,1063
Wisconsin,481,117.51698836483256,67392.0,1415.0,6081
Wyoming,481,104.57726651114149,8167.0,54.0,520
Alabama,484,143.9570969462541,75827.0,911.0,6750
Alaska,484,58.72029898837138,17089.0,6250.044184664157,351
Arizona,484,95.55255411084124,67438.0,1095.0,6955
Arkansas,484,120.77896445266892,40671.0,6250.044184664157,3127
California,484,117.7394154652727,577608.0,6250.044184664157,46164
Colorado,484,252.62877035116563,66341.0,2485.0,14316
Connecticut,484,738.005103095487,92745.0,6250.044184664157,26312
Delaware,484,469.82636449899564,21180.0,6250.044184664157,4575
Florida,484,154.70545631563078,366875.0,5266.0,32848
Georgia,484,245.7938063945248,140020.0,4814.0,24922
Hawaii,484,43.014975427077246,29183.0,68.0,609
Idaho,484,121.20482062369568,20052.0,172.0,1952
Illinois,484,409.87919462172243,242189.0,6250.044184664157,48102
Indiana,484,253.48433999175427,87181.0,6250.044184664157,16588
Iowa,484,243.29256961750485,39823.0,6250.044184664157,6376
Kansas,484,149.76493630479212,28090.0,504.0,3652
Kentucky,484,127.80054818401993,48799.0,1281.0,4375
Louisiana,484,593.5266743320923,151108.0,6250.044184664157,27286
Maine,484,88.58557792719971,17824.0,163.0,1040
Maryland,484,338.4126925371025,107785.0,4268.0,20113
Massachusetts,484,849.4163267660989,254500.0,5515.0,58302
Michigan,484,492.7918120899546,164805.0,6250.044184664157,39262
Minnesota,484,84.52533394683779,63829.0,912.0,4181
Mississippi,484,219.05177040942849,64412.0,1088.0,6342
Missouri,484,127.14490901544443,73503.0,6250.044184664157,7450
Montana,484,52.07930373088743,13191.0,61.0,451
Nebraska,484,230.5818240943255,23605.0,6250.044184664157,3517
Nevada,484,159.81054776134297,40119.0,6250.044184664157,4821
New Hampshire,484,151.33855564289522,20145.0,246.0,2010
New Jersey,484,1281.8460312152747,234359.0,6250.044184664157,113856
New Mexico,484,178.34729507601952,58803.0,481.0,2974
New York,484,1750.2257425037922,844994.0,64275.0,295106
North Carolina,484,98.35776312970268,112752.0,6250.044184664157,9755
North Dakota,484,163.4186320326903,23723.0,79.0,991
Ohio,484,150.0734750569633,122706.0,3340.0,16769
Oklahoma,484,93.22966704705827,59699.0,656.0,3410
Oregon,484,59.51973934097549,51198.0,554.0,2385
Pennsylvania,484,358.58598417143617,209088.0,6250.044184664157,45137
Rhode Island,484,748.2812752215723,57693.0,732.0,7927
South Carolina,484,113.79024697543144,52145.0,944.0,5735
South Dakota,484,314.3124262799432,16612.0,157.0,2313
Tennessee,484,153.11665975366986,161928.0,894.0,10052
Texas,484,114.67262742151136,300384.0,6250.044184664157,26357
Utah,484,151.61126661879308,102439.0,370.0,4345
Vermont,484,141.17469795657,15215.0,6250.044184664157,862
Virginia,484,181.34036824526413,82753.0,3422.0,14339
Washington,484,183.3522465286328,179679.0,6250.044184664157,13842
West Virginia,484,82.7665650288209,43055.0,6250.044184664157,1095
Wisconsin,484,121.5366452600612,69824.0,1456.0,6289
Wyoming,484,107.79502855763815,8615.0,56.0,536
Alabama,487,147.41206727296418,80449.0,945.0,6912
Alaska,487,59.38947618482006,19119.0,6250.044184664157,355
Arizona,487,99.04218009849812,68813.0,1131.0,7209
Arkansas,487,123.32818468096315,45449.0,389.0,3193
California,487,124.32725252763296,603139.0,6250.044184664157,48747
Colorado,487,260.42856893283755,69449.0,2610.0,14758
Connecticut,487,750.7670490482252,94818.0,6250.044184664157,26767
Delaware,487,478.0419074847704,21538.0,6250.044184664157,4655
Florida,487,156.33031574174174,373488.0,5624.0,33193
Georgia,487,254.2065387937917,143939.0,5056.0,25775
Hawaii,487,43.297504001310934,29618.0,69.0,613
Idaho,487,121.20482062369568,28382.0,173.0,1952
Illinois,487,429.10266689037246,256667.0,6250.044184664157,50358
Indiana,487,262.5613654291248,91550.0,6250.044184664157,17182
Iowa,487,261.1121477246841,41337.0,6250.044184664157,6843
Kansas,487,157.43362280232668,29458.0,515.0,3839
Kentucky,487,132.53281991106252,52411.0,1331.0,4537
Louisiana,487,601.6619442947177,156568.0,6250.044184664157,27660
